"user_supplied_name","submitted_name","data_source_id","data_source_title","gni_uuid","matched_name2","classification_path","classification_path_ranks","classification_path_ids","taxon_id","edit_distance","url","imported_at","match_type","match_value","prescore","score","local_id","current_taxon_id","current_name_string","global_id"
"Nerodia sipedon","Nerodia sipedon",2,"Wikispecies","5912c566-8446-5a18-a105-c02ba706d8da","Nerodia sipedon","","","","186406",0,"http://species.wikimedia.org/wiki/Nerodia_sipedon","2022-06-10T19:49:48Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Opheodrys vernalis","Opheodrys vernalis",2,"Wikispecies","7ac60027-c863-5019-a8ce-1d916f544e39","Opheodrys vernalis","","","","215943",0,"http://species.wikimedia.org/wiki/Opheodrys_vernalis","2022-06-10T19:50:14Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Thamnophis sauritus","Thamnophis sauritus",10,"Freebase","3f21ffe1-ccb7-5f95-b76b-9e33b229cf19","Thamnophis sauritus","Eukaryota|Animalia|Eumetazoa|Bilateria|Deuterostomia|Chordata|Vertebrata|Tetrapoda|Reptilia|Squamata|Serpentes|Alethinophidia|Colubridae|Natricinae|Thamnophis|Thamnophis sauritus","|||||||||||||||","/en/eukaryote|/en/animal|/en/eumetazoa|/en/bilateria|/en/deuterostome|/en/chordate|/en/vertebrate|/en/tetrapod|/en/reptile|/en/squamata|/en/snake|/en/alethinophidia|/en/colubrid|/en/natricinae|/en/garter_snake|/en/ribbon_snake","/en/ribbon_snake",0,NA,"2012-08-01T14:10:08Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Thamnophis sirtalis","Thamnophis sirtalis",2,"Wikispecies","1f5fbbf0-5d40-5dc7-bc3e-8063c645e62b","Thamnophis sirtalis","","","","90377",0,"http://species.wikimedia.org/wiki/Thamnophis_sirtalis","2022-06-10T19:48:20Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Storeria dekayi","Storeria dekayi",2,"Wikispecies","976adc3c-e810-5fad-83b6-e64f371a5eff","Storeria dekayi","","","","318611",0,"http://species.wikimedia.org/wiki/Storeria_dekayi","2022-06-10T19:51:23Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Storeria occipitomaculata","Storeria occipitomaculata",2,"Wikispecies","6e0c6833-a24f-55f0-940a-8cd20c77ee36","Storeria occipitomaculata","","","","321575",0,"http://species.wikimedia.org/wiki/Storeria_occipitomaculata","2022-06-10T19:51:25Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Crotalus horridus","Crotalus horridus",2,"Wikispecies","8b9fa14f-ed40-5287-9316-b9d433d98772","Crotalus horridus","","","","32609",0,"http://species.wikimedia.org/wiki/Crotalus_horridus","2022-06-10T19:47:14Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Clemmys muhlenbergii","Clemmys muhlenbergii",159,"CU*STAR","9f76fcf9-bc08-553c-a0b2-1a1e521b51fd","Clemmys muhlenbergii","","","","106343271",0,NA,"2012-02-09T14:04:17Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Graptemys geographica","Graptemys geographica",2,"Wikispecies","3adb568d-0a82-5995-bd5f-753fdb02b2d6","Graptemys geographica","","","","117987",0,"http://species.wikimedia.org/wiki/Graptemys_geographica","2022-06-10T19:48:47Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Graptemys ouachitensis","Graptemys ouachitensis",2,"Wikispecies","8d1151da-e88c-505b-bf77-c3bf39785e27","Graptemys ouachitensis","","","","117998",0,"http://species.wikimedia.org/wiki/Graptemys_ouachitensis","2022-06-10T19:48:47Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Graptemys pseudogeographica","Graptemys pseudogeographica",2,"Wikispecies","c085c5bf-cd33-58a3-a7d0-0e88362f6798","Graptemys pseudogeographica","","","","117988",0,"http://species.wikimedia.org/wiki/Graptemys_pseudogeographica","2022-06-10T19:48:47Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Malaclemys terrapin","Malaclemys terrapin",2,"Wikispecies","d619c51c-ce2f-5c98-ae57-1507071616e8","Malaclemys terrapin","","","","95345",0,"http://species.wikimedia.org/wiki/Malaclemys_terrapin","2022-06-10T19:48:25Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Pseudemys concinna","Pseudemys concinna",4,"National Center for Biotechnology Information","a3ec7fd4-0463-517a-ae9e-5ceee8ccd41e","Pseudemys concinna","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Deuterostomia|Chordata|Craniata|Vertebrata|Gnathostomata|Teleostomi|Euteleostomi|Sarcopterygii|Dipnotetrapodomorpha|Tetrapoda|Amniota|Sauropsida|Sauria|Archelosauria|Testudinata|Testudines|Cryptodira|Durocryptodira|Testudinoidea|Emydidae|Pseudemys|Pseudemys concinna","|superkingdom|clade|kingdom|clade|clade|clade|phylum|subphylum|clade|clade|clade|clade|superclass|clade|clade|clade|clade|clade|clade|subclass|order|suborder|clade|superfamily|family|genus|species","131567|2759|33154|33208|6072|33213|33511|7711|89593|7742|7776|117570|117571|8287|1338369|32523|32524|8457|32561|1329799|2841271|8459|8464|1579337|8486|8476|270251|270252","270252",0,NA,"2022-06-13T12:19:55Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Pseudemys rubiventris","Pseudemys rubiventris",168,"Index to Organism Names","aedf36ff-329f-5349-9959-f45f988a7a15","Pseudemys rubiventris","","","","719905",0,NA,"2021-01-27T19:29:36Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Terrapene ornata","Terrapene ornata",2,"Wikispecies","1b2d947d-ae8d-572d-bc10-8d27cb0c356e","Terrapene ornata","","","","116081",0,"http://species.wikimedia.org/wiki/Terrapene_ornata","2022-06-10T19:48:46Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Macrochelys temminckii","Macrochelys temminckii",2,"Wikispecies","0d597390-1c38-5189-b072-02d25ce03a2e","Macrochelys temminckii","","","","62014",0,"http://species.wikimedia.org/wiki/Macrochelys_temminckii","2022-06-10T19:47:49Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Kinosternon subrubrum","Kinosternon subrubrum",2,"Wikispecies","899371d0-ad10-5b7a-9e9e-fb02c953eb2c","Kinosternon subrubrum","","","","117925",0,"http://species.wikimedia.org/wiki/Kinosternon_subrubrum","2022-06-10T19:48:47Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Apalone mutica","Apalone mutica",4,"National Center for Biotechnology Information","a7c48e56-90ff-523d-8b76-ec20fc6407c6","Apalone mutica","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Deuterostomia|Chordata|Craniata|Vertebrata|Gnathostomata|Teleostomi|Euteleostomi|Sarcopterygii|Dipnotetrapodomorpha|Tetrapoda|Amniota|Sauropsida|Sauria|Archelosauria|Testudinata|Testudines|Cryptodira|Trionychia|Trionychidae|Apalone|Apalone mutica","|superkingdom|clade|kingdom|clade|clade|clade|phylum|subphylum|clade|clade|clade|clade|superclass|clade|clade|clade|clade|clade|clade|subclass|order|suborder|superfamily|family|genus|species","131567|2759|33154|33208|6072|33213|33511|7711|89593|7742|7776|117570|117571|8287|1338369|32523|32524|8457|32561|1329799|2841271|8459|8464|1579275|34907|55533|101490","101490",0,NA,"2022-06-13T12:12:07Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Apalone spinifera","Apalone spinifera",2,"Wikispecies","73f0fba6-58c6-57cb-8975-5f45fbbf4d13","Apalone spinifera","","","","298659",0,"http://species.wikimedia.org/wiki/Apalone_spinifera","2022-06-10T19:51:13Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Ophisaurus attenuatus","Ophisaurus attenuatus",2,"Wikispecies","6279385b-831c-5c93-8300-80400c1f8b97","Ophisaurus attenuatus","","","","450976",0,"http://species.wikimedia.org/wiki/Ophisaurus_attenuatus","2022-06-10T19:52:57Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Carphophis amoenus","Carphophis amoenus",4,"National Center for Biotechnology Information","bcb31705-d044-5978-bc10-1fb8b570d66f","Carphophis amoenus","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Deuterostomia|Chordata|Craniata|Vertebrata|Gnathostomata|Teleostomi|Euteleostomi|Sarcopterygii|Dipnotetrapodomorpha|Tetrapoda|Amniota|Sauropsida|Sauria|Lepidosauria|Squamata|Bifurcata|Unidentata|Episquamata|Toxicofera|Serpentes|Colubroidea|Dipsadidae|Carphophis|Carphophis amoenus","|superkingdom|clade|kingdom|clade|clade|clade|phylum|subphylum|clade|clade|clade|clade|superclass|clade|clade|clade|clade|clade|class|order|clade|clade|clade|clade|infraorder|superfamily|family|genus|species","131567|2759|33154|33208|6072|33213|33511|7711|89593|7742|7776|117570|117571|8287|1338369|32523|32524|8457|32561|8504|8509|1329961|1329950|1329912|1329911|8570|34989|1390229|186575|186576","186576",0,NA,"2022-06-13T12:16:02Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Cemophora coccinea","Cemophora coccinea",2,"Wikispecies","43bdb277-420a-5d4f-8a18-8088b7aef106","Cemophora coccinea","","","","205108",0,"http://species.wikimedia.org/wiki/Cemophora_coccinea","2022-06-10T19:50:06Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Clonophis kirtlandii","Clonophis kirtlandii",2,"Wikispecies","d8e807af-dfd6-5825-a8f1-f161235d1452","Clonophis kirtlandii","","","","1105085",0,"http://species.wikimedia.org/wiki/Clonophis_kirtlandii","2022-06-10T19:58:06Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Elaphe obsoleta","Elaphe obsoleta",10,"Freebase","8255e237-af51-58db-a3e2-9e1b3fbda9a2","Elaphe obsoleta","Eukaryota|Animalia|Eumetazoa|Bilateria|Deuterostomia|Chordata|Vertebrata|Tetrapoda|Reptilia|Squamata|Serpentes|Alethinophidia|Colubridae|Elaphe|Elaphe obsoleta","||||||||||||||","/en/eukaryote|/en/animal|/en/eumetazoa|/en/bilateria|/en/deuterostome|/en/chordate|/en/vertebrate|/en/tetrapod|/en/reptile|/en/squamata|/en/snake|/en/alethinophidia|/en/colubrid|/en/elaphe|/en/black_rat_snake","/en/black_rat_snake",0,NA,"2012-08-01T14:09:51Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Farancia abacura","Farancia abacura",2,"Wikispecies","cb8cae1d-665f-522c-b997-fa35bbcbb53a","Farancia abacura","","","","321455",0,"http://species.wikimedia.org/wiki/Farancia_abacura","2022-06-10T19:51:25Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Haldea striatula","Haldea striatula",2,"Wikispecies","c6240ebb-8a97-5190-8cea-b6280f76d3f0","Haldea striatula","","","","346187",0,"http://species.wikimedia.org/wiki/Haldea_striatula","2022-06-10T19:51:43Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Heterodon platirhinos","Heterodon platirhinos",2,"Wikispecies","b4dc4b92-0eda-5e55-b9a8-2ef7f3912f37","Heterodon platirhinos","","","","1372694",0,"http://species.wikimedia.org/wiki/Heterodon_platirhinos","2022-06-10T20:00:04Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Lampropeltis calligaster","Lampropeltis calligaster",2,"Wikispecies","f267bf0e-8330-55ee-a227-b58effe7b209","Lampropeltis calligaster","","","","210982",0,"http://species.wikimedia.org/wiki/Lampropeltis_calligaster","2022-06-10T19:50:11Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Lampropeltis getula","Lampropeltis getula",2,"Wikispecies","f4394a42-9913-53fd-b483-a217ecfde2d0","Lampropeltis getula","","","","124381",0,"http://species.wikimedia.org/wiki/Lampropeltis_getula","2022-06-10T19:48:53Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Nerodia erythrogaster","Nerodia erythrogaster",2,"Wikispecies","868350bb-75e7-5890-87bd-a7e88b939bf3","Nerodia erythrogaster","","","","186408",0,"http://species.wikimedia.org/wiki/Nerodia_erythrogaster","2022-06-10T19:49:48Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Nerodia rhombifer","Nerodia rhombifer",2,"Wikispecies","6c85b59d-b722-5e74-9f15-b08ee16032b4","Nerodia rhombifer","","","","1372658",0,"http://species.wikimedia.org/wiki/Nerodia_rhombifer","2022-06-10T20:00:04Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Opheodrys aestivus","Opheodrys aestivus",2,"Wikispecies","5213f8a2-bff8-5c9b-a3e9-f5f9b0ec683b","Opheodrys aestivus","","","","60336",0,"http://species.wikimedia.org/wiki/Opheodrys_aestivus","2022-06-10T19:47:48Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Pantherophis alleghaniensis","Pantherophis alleghaniensis",2,"Wikispecies","04ec4ac8-4177-54c4-b148-a1ddb49822d5","Pantherophis alleghaniensis","","","","1493940",0,"http://species.wikimedia.org/wiki/Pantherophis_alleghaniensis","2022-06-10T20:00:44Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Pantherophis spiloides","Pantherophis spiloides",2,"Wikispecies","ec30bb90-bf74-57cb-a9da-1b7c29e90aa2","Pantherophis spiloides","","","","216468",0,"http://species.wikimedia.org/wiki/Pantherophis_spiloides","2022-06-10T19:50:17Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Pantherophis vulpinus","Pantherophis vulpinus",2,"Wikispecies","f3b730ea-9d32-577e-9066-c0618b49a62c","Pantherophis vulpinus","","","","216469",0,"http://species.wikimedia.org/wiki/Pantherophis_vulpinus","2022-06-10T19:50:17Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Pituophis catenifer","Pituophis catenifer",4,"National Center for Biotechnology Information","c0b2732d-124a-5954-b479-c59b622109f7","Pituophis catenifer","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Deuterostomia|Chordata|Craniata|Vertebrata|Gnathostomata|Teleostomi|Euteleostomi|Sarcopterygii|Dipnotetrapodomorpha|Tetrapoda|Amniota|Sauropsida|Sauria|Lepidosauria|Squamata|Bifurcata|Unidentata|Episquamata|Toxicofera|Serpentes|Colubroidea|Colubridae|Colubrinae|Pituophis|Pituophis catenifer","|superkingdom|clade|kingdom|clade|clade|clade|phylum|subphylum|clade|clade|clade|clade|superclass|clade|clade|clade|clade|clade|class|order|clade|clade|clade|clade|infraorder|superfamily|family|subfamily|genus|species","131567|2759|33154|33208|6072|33213|33511|7711|89593|7742|7776|117570|117571|8287|1338369|32523|32524|8457|32561|8504|8509|1329961|1329950|1329912|1329911|8570|34989|8578|169863|8594|94850","94850",0,NA,"2022-06-13T12:11:50Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Regina septemvittata","Regina septemvittata",2,"Wikispecies","21a98bd3-7c42-5dfc-a018-9cdd80467850","Regina septemvittata","","","","321572",0,"http://species.wikimedia.org/wiki/Regina_septemvittata","2022-06-10T19:51:25Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Tantilla coronata","Tantilla coronata",2,"Wikispecies","89596b36-a198-5954-a249-129c698a918c","Tantilla coronata","","","","1491601",0,"http://species.wikimedia.org/wiki/Tantilla_coronata","2022-06-10T20:00:43Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Thamnophis brachystoma","Thamnophis brachystoma",2,"Wikispecies","f1b55d2e-b948-543c-a7fe-ecbdd22d8299","Thamnophis brachystoma","","","","143904",0,"http://species.wikimedia.org/wiki/Thamnophis_brachystoma","2022-06-10T19:49:09Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Thamnophis butleri","Thamnophis butleri",2,"Wikispecies","269df2a8-0fa8-554e-a063-5e4a490f2228","Thamnophis butleri","","","","143905",0,"http://species.wikimedia.org/wiki/Thamnophis_butleri","2022-06-10T19:49:09Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Thamnophis proximus","Thamnophis proximus",2,"Wikispecies","6859d12a-a45b-5916-ae37-1a1938208064","Thamnophis proximus","","","","143929",0,"http://species.wikimedia.org/wiki/Thamnophis_proximus","2022-06-10T19:49:09Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Thamnophis radix","Thamnophis radix",2,"Wikispecies","6a71eca6-cd4a-5bdc-a777-099309800b6a","Thamnophis radix","","","","143931",0,"http://species.wikimedia.org/wiki/Thamnophis_radix","2022-06-10T19:49:09Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Virginia valeriae","Virginia valeriae",2,"Wikispecies","835354fa-830a-582c-a324-006e8cc5fe4c","Virginia valeriae","","","","346189",0,"http://species.wikimedia.org/wiki/Virginia_valeriae","2022-06-10T19:51:43Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Sceloporus undulatus","Sceloporus undulatus",4,"National Center for Biotechnology Information","b5979aeb-dbe4-5795-abf6-1cc4ebc50d23","Sceloporus undulatus","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Deuterostomia|Chordata|Craniata|Vertebrata|Gnathostomata|Teleostomi|Euteleostomi|Sarcopterygii|Dipnotetrapodomorpha|Tetrapoda|Amniota|Sauropsida|Sauria|Lepidosauria|Squamata|Bifurcata|Unidentata|Episquamata|Toxicofera|Iguania|Phrynosomatidae|Phrynosomatinae|Sceloporus|Sceloporus undulatus","|superkingdom|clade|kingdom|clade|clade|clade|phylum|subphylum|clade|clade|clade|clade|superclass|clade|clade|clade|clade|clade|class|order|clade|clade|clade|clade|suborder|family|subfamily|genus|species","131567|2759|33154|33208|6072|33213|33511|7711|89593|7742|7776|117570|117571|8287|1338369|32523|32524|8457|32561|8504|8509|1329961|1329950|1329912|1329911|8511|2024743|42425|8518|8520","8520",0,NA,"2022-06-13T12:08:05Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Podarcis sicula","Podarcis sicula",10,"Freebase","4f0e7928-8da7-5d50-95bf-4d262ead52b7","Podarcis sicula","Eukaryota|Animalia|Eumetazoa|Bilateria|Deuterostomia|Chordata|Vertebrata|Tetrapoda|Reptilia|Squamata|Autarchoglossa|Lacertidae|Podarcis|Podarcis sicula","|||||||||||||","/en/eukaryote|/en/animal|/en/eumetazoa|/en/bilateria|/en/deuterostome|/en/chordate|/en/vertebrate|/en/tetrapod|/en/reptile|/en/squamata|/en/autarchoglossa|/en/lacertidae|/en/podarcis|/en/italian_wall_lizard","/en/italian_wall_lizard",0,NA,"2012-08-01T14:09:09Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Plestiodon anthracinus","Plestiodon anthracinus",2,"Wikispecies","7fe6a5b1-0faf-5ecb-b0a1-bd48d1726a13","Plestiodon anthracinus","","","","1381020",0,"http://species.wikimedia.org/wiki/Plestiodon_anthracinus","2022-06-10T20:00:08Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Plestiodon fasciatus","Plestiodon fasciatus",2,"Wikispecies","a66459d9-28b8-52db-bb6b-da5d1cd2169d","Plestiodon fasciatus","","","","323232",0,"http://species.wikimedia.org/wiki/Plestiodon_fasciatus","2022-06-10T19:51:25Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Plestiodon laticeps","Plestiodon laticeps",2,"Wikispecies","4195061e-cc9d-54af-acb0-4bae33e387a0","Plestiodon laticeps","","","","1381125",0,"http://species.wikimedia.org/wiki/Plestiodon_laticeps","2022-06-10T20:00:08Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Scincella lateralis","Scincella lateralis",2,"Wikispecies","283fd663-1666-5387-abf9-b56a0366e6a7","Scincella lateralis","","","","1370460",0,"http://species.wikimedia.org/wiki/Scincella_lateralis","2022-06-10T20:00:03Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Aspidoscelis sexlineatus","Aspidoscelis sexlineatus",2,"Wikispecies","10f8c68a-dbc6-59c0-8043-92c6a6c93b05","Aspidoscelis sexlineatus","","","","1299548",0,"http://species.wikimedia.org/wiki/Aspidoscelis_sexlineatus","2022-06-10T19:59:47Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Agkistrodon contortrix","Agkistrodon contortrix",2,"Wikispecies","d8856bad-32eb-5169-b8a2-ee124f414545","Agkistrodon contortrix","","","","32101",0,"http://species.wikimedia.org/wiki/Agkistrodon_contortrix","2022-06-10T19:47:13Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Agkistrodon piscivorus","Agkistrodon piscivorus",2,"Wikispecies","f901346b-b668-5344-aedd-092bbc8d6e59","Agkistrodon piscivorus","","","","32608",0,"http://species.wikimedia.org/wiki/Agkistrodon_piscivorus","2022-06-10T19:47:14Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Sisturus catenatus","Sisturus catenatus",8,"The Interim Register of Marine and Nonmarine Genera","8b513dc5-49ea-5568-b0cb-70d422a2b067","Sisturus catenatus","Animalia|Chordata|Reptilia|Squamata|Crotalidae|Sisturus|Sisturus catenatus","kingdom|phylum|class|order|family|genus|species","11|148|1448|10658|108125|1258844|11165836","11165836",0,NA,"2016-10-21T20:57:05Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Accipiter cooperii","Accipiter cooperii",2,"Wikispecies","175721e7-a45e-5058-b136-e233cfdc7492","Accipiter cooperii","","","","31125",0,"http://species.wikimedia.org/wiki/Accipiter_cooperii","2022-06-10T19:47:07Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Accipiter gentilis","Accipiter gentilis",2,"Wikispecies","13fd7b3d-ca1a-5252-bcac-6793b678acd5","Accipiter gentilis","","","","31132",0,"http://species.wikimedia.org/wiki/Accipiter_gentilis","2022-06-10T19:47:07Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Accipiter striatus","Accipiter striatus",2,"Wikispecies","e474d1b6-ad55-5404-bf74-e6f958160c60","Accipiter striatus","","","","31158",0,"http://species.wikimedia.org/wiki/Accipiter_striatus","2022-06-10T19:47:07Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Aquila chrysaetos","Aquila chrysaetos",2,"Wikispecies","42c80ded-94a3-5d37-a9c8-af99aac3a55b","Aquila chrysaetos","","","","31222",0,"http://species.wikimedia.org/wiki/Aquila_chrysaetos","2022-06-10T19:47:08Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Buteo albonotatus","Buteo albonotatus",2,"Wikispecies","b6b397bb-cbb3-5772-ac1b-38c957321b74","Buteo albonotatus","","","","31274",0,"http://species.wikimedia.org/wiki/Buteo_albonotatus","2022-06-10T19:47:08Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
